_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST,octl,ocal,bctl,bcal,bcmtl,bcmal,mbctl,mbcal,sctl,scal,scatl,scaal,sttl,stal
662a6fae29646f5492284672,2607,K S Rangasamy College of Technology (Autonomous)  Tiruchengode  Namakkal District 637215,FD,FOOD TECHNOLOGY,136,111.5,95.5,113,105.5,126.5,,14,14,12,12,2,1,9,9,6,6,1,1,1,0
662a6fae29646f5492284673,2607,K S Rangasamy College of Technology (Autonomous)  Tiruchengode  Namakkal District 637215,IT,INFORMATION TECHNOLOGY,155,143,134.5,142.5,92,134,,25,25,22,22,3,3,17,17,12,6,1,1,1,0
662a6fae29646f5492284674,2607,K S Rangasamy College of Technology (Autonomous)  Tiruchengode  Namakkal District 637215,ME,MECHANICAL ENGINEERING,140,105.5,109.5,115.5,90.5,118.5,,13,13,12,12,1,1,10,10,7,1,2,1,0,0
662a6fae29646f5492284675,2607,K S Rangasamy College of Technology (Autonomous)  Tiruchengode  Namakkal District 637215,MZ,Mechatronics Engineering,128.5,103,122,103,,,,14,14,12,12,1,1,9,9,8,0,2,0,0,0
662a6fae29646f5492284676,2607,K S Rangasamy College of Technology (Autonomous)  Tiruchengode  Namakkal District 637215,TX,TEXTILE TECHNOLOGY,120,83.5,83,110,,,,11,11,9,4,1,1,6,6,6,0,1,0,1,0
662a6fae29646f549228467a,2608,M Kumarasamy College of Engineering (Autonomous)  Thalavapalayam  Karur District 639113,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164,153.5,134,145,112,127,,26,26,23,23,3,3,15,15,13,11,3,2,1,0
662a6fae29646f5492284679,2608,M Kumarasamy College of Engineering (Autonomous)  Thalavapalayam  Karur District 639113,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),158.5,149,134.5,144.5,102,,,14,14,12,12,2,2,9,9,7,2,1,0,1,0
662a6fae29646f5492284677,2608,M Kumarasamy College of Engineering (Autonomous)  Thalavapalayam  Karur District 639113,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,155.5,147,129.5,143.5,99.5,,,11,11,9,9,1,1,7,7,6,4,1,0,0,0
662a6fae29646f5492284678,2608,M Kumarasamy College of Engineering (Autonomous)  Thalavapalayam  Karur District 639113,CE,CIVIL  ENGINEERING,130.5,115,,103.5,,,,8,8,6,5,1,0,5,3,3,0,1,0,0,0
662a6fae29646f549228467b,2608,M Kumarasamy College of Engineering (Autonomous)  Thalavapalayam  Karur District 639113,CS,COMPUTER SCIENCE AND ENGINEERING,174.5,168.5,145,153,111.5,132,,24,24,21,21,3,3,16,16,12,12,2,2,1,0
662a6fae29646f549228468d,2608,M Kumarasamy College of Engineering (Autonomous)  Thalavapalayam  Karur District 639113,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,160,148,131,141.5,91.5,109.5,,44,44,37,37,6,6,27,27,22,10,3,3,2,0
662a6fae29646f549228468c,2608,M Kumarasamy College of Engineering (Autonomous)  Thalavapalayam  Karur District 639113,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,137.5,111,128,115.5,108,,22,22,18,18,3,1,15,15,11,2,2,2,0,0
662a6fae29646f549228468b,2608,M Kumarasamy College of Engineering (Autonomous)  Thalavapalayam  Karur District 639113,IT,INFORMATION TECHNOLOGY,165,155.5,141.5,147.5,105,115.5,,25,25,22,22,2,2,17,17,12,10,3,3,0,0
662a6fae29646f549228467c,2608,M Kumarasamy College of Engineering (Autonomous)  Thalavapalayam  Karur District 639113,ME,MECHANICAL ENGINEERING,127,97.5,114.5,105,,,,22,22,20,20,2,2,14,14,10,0,2,0,1,0
662a6fae29646f5492284688,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,151,139,127.5,139,127.5,126,,23,23,20,20,3,2,15,15,11,11,3,2,1,0
662a6fae29646f5492284689,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,AE,AERONAUTICAL ENGINEERING,123,109,,89,101,108,,10,10,9,5,2,0,7,6,6,3,1,1,0,0
662a6fae29646f549228468a,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,AG,AGRICULTURAL ENGINEERING,119.5,,,100,107,110,,11,11,10,0,1,0,8,8,5,3,1,1,0,0
662a6fae29646f549228467f,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,AO,AEROSPACE ENGINEERING,124,109.5,113.5,95,85,85,,11,11,9,2,1,1,7,7,5,5,1,1,1,0
662a6fae29646f549228467d,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,CE,CIVIL  ENGINEERING,92.5,,,85,,,,23,23,18,0,3,0,14,5,11,0,2,0,1,0
662a6fae29646f549228467e,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,CH,CHEMICAL  ENGINEERING,111.5,87.5,,102.5,108,,,11,11,10,7,1,0,7,4,5,3,1,0,0,0
662a6fae29646f5492284680,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,CS,COMPUTER SCIENCE AND ENGINEERING,145.5,128,118,130,100,105.5,130,34,34,30,30,3,2,22,22,17,17,4,3,1,1
662a6fae29646f5492284681,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,CY,Cyber Security,131,94.5,105.5,122,102,,106,23,23,21,21,3,2,13,13,11,11,2,0,1,1
662a6fae29646f5492284682,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,109.5,108.5,121.5,93,,,34,34,28,28,4,1,21,21,16,11,2,0,1,0
662a6fae29646f5492284685,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,125,90.5,94,111.5,96.5,103.5,,22,22,19,17,2,1,14,14,10,8,3,2,1,0
662a6fae29646f5492284683,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,FD,FOOD TECHNOLOGY,131,95,,87,82,115,,11,11,9,7,1,0,8,8,5,3,1,1,0,0
662a6fae29646f5492284684,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,IT,INFORMATION TECHNOLOGY,143.5,121,116,132.5,99,112,,26,26,22,22,3,1,17,17,13,13,2,2,0,0
662a6fae29646f5492284686,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,ME,MECHANICAL ENGINEERING,118,102,82,105.5,89,,,11,11,9,7,1,1,6,6,6,1,1,0,1,0
662a6fae29646f5492284687,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,MZ,Mechatronics Engineering,118,91,,106.5,90,,,11,11,9,4,1,0,7,7,6,3,1,0,0,0
662a6fae29646f549228468e,2609,Mahendra Engineering College (Autonomous)  Mahendhirapuri  Mallasamudram  Namakkal District 637503,PH,PHARMACEUTICAL TECHNOLOGY,121,95,108.5,100,111,110,118.5,10,10,9,6,2,1,7,5,5,5,1,1,1,1
662a6fae29646f549228468f,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,147,119.5,,124,140.5,114.5,,21,21,19,19,1,0,15,15,10,1,3,2,1,0
662a6fae29646f5492284690,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),125,100.5,,107,,,,17,17,15,13,2,0,11,11,8,0,1,0,1,0
662a6fae29646f5492284691,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,BM,BIO MEDICAL ENGINEERING,114.5,90,,96.5,90.5,,,17,17,15,2,2,0,10,7,9,2,1,0,1,0
662a6fae29646f5492284692,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,BT,BIO TECHNOLOGY,101,87.5,,89,,,,18,18,14,1,2,0,11,2,8,0,1,0,1,0
662a6fae29646f5492284693,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,110,100,,107.5,,,,16,16,14,4,2,0,11,4,9,0,2,0,0,0
662a6fae29646f5492284694,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,CE,CIVIL  ENGINEERING,110,86,,89,,,,8,8,8,4,1,0,5,4,4,0,1,0,0,0
662a6fae29646f5492284695,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,CS,COMPUTER SCIENCE AND ENGINEERING,146.5,123,94.5,122.5,101.5,112.5,128.5,34,34,28,28,4,2,22,22,17,5,3,2,1,1
662a6fae29646f5492284696,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,139.5,105,95,95.5,96.5,99,,37,37,30,30,5,2,24,24,17,5,4,1,1,0
662a6fae29646f5492284699,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,117.5,100.5,,84,93.5,103,114.5,35,35,29,13,3,0,22,11,17,6,2,2,1,1
662a6fae29646f5492284697,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,EV,Electronics Engineering (VLSI design and Technology),103,98,,99.5,,,,17,17,14,3,2,0,11,3,8,0,2,0,1,0
662a6fae29646f5492284698,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,IT,INFORMATION TECHNOLOGY,137,117,111,117,99,119,,33,33,28,28,4,1,22,22,17,4,3,3,1,0
662a6fae29646f549228469a,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,ME,MECHANICAL ENGINEERING,97.5,87,,87,89.5,,,35,35,30,7,3,0,21,7,15,1,4,0,1,0
662a6fae29646f549228469b,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,MZ,Mechatronics Engineering,111,94.5,,93,,,,8,8,8,4,1,0,6,3,3,0,1,0,0,0
662a6fae29646f549228469c,2610,Muthayammal Engineering College (Autonomous)  Rasipuram  Namakkal District 637408,SC,Computer Science and Engineering (Cyber Security),131.5,111,,116,107.5,,,12,12,11,11,2,0,7,7,7,1,1,0,1,0
662a6fae29646f549228469d,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.5,143,131,155.5,141,151.5,,10,10,9,9,1,1,7,7,5,5,1,1,1,0
662a6fae29646f549228469e,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,AE,AERONAUTICAL ENGINEERING,116,87.5,,98,97.5,,,17,17,13,3,2,0,10,5,8,1,2,0,0,0
662a6fae29646f549228469f,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,AG,AGRICULTURAL ENGINEERING,128,114.5,,101,81.5,,113,16,16,14,6,2,0,10,6,7,1,1,0,1,1
662a6fae29646f54922846a0,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),140,118.5,127,117,88,80,122.5,20,20,18,18,1,1,13,13,10,8,2,1,1,1
662a6fae29646f54922846a1,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,BM,BIO MEDICAL ENGINEERING,136,119.5,112.5,95.5,103,122,119.5,15,15,13,9,2,2,10,9,7,5,2,2,1,1
662a6fae29646f54922846a2,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,BT,BIO TECHNOLOGY,125,114.5,,110,108,,,17,17,14,7,2,0,10,8,8,1,1,0,0,0
662a6fae29646f54922846a3,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,CE,CIVIL  ENGINEERING,111.5,95.5,101,96.5,101,,,13,13,11,3,2,1,9,4,8,4,1,0,0,0
662a6fae29646f54922846a4,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,CH,CHEMICAL  ENGINEERING,135,113,,88,,109,,9,9,7,6,1,0,5,4,4,0,1,1,0,0
662a6fae29646f54922846a5,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,CI,Computer Science and Engineering (Internet of Things),131.5,97,123.5,109,95.5,119.5,,16,16,14,14,1,1,10,10,9,1,2,1,0,0
662a6fae29646f54922846a6,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,CS,COMPUTER SCIENCE AND ENGINEERING,151,131.5,137.5,138,114,103.5,150.5,33,33,27,27,4,4,21,21,16,11,3,3,1,1
662a6fae29646f54922846a7,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,CY,Cyber Security,137.5,113.5,122,116,95,135,,28,28,24,24,3,1,19,19,14,6,2,1,1,0
662a6fae29646f54922846a8,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138,107,124.5,125,99,,112,43,43,37,37,5,2,28,28,20,3,5,0,1,1
662a6fae29646f54922846aa,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,128.5,111,96.5,93.5,80,,,16,16,14,12,2,2,12,12,9,5,1,0,0,0
662a6fae29646f54922846ab,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,FD,FOOD TECHNOLOGY,112,103.5,105,101.5,,,,16,16,14,3,2,1,10,2,7,0,2,0,0,0
662a6fae29646f54922846a9,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,IT,INFORMATION TECHNOLOGY,148,133,136.5,126.5,93,126.5,113,36,36,31,31,4,4,24,24,18,16,3,2,2,2
662a6fae29646f54922846be,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,ME,MECHANICAL ENGINEERING,111,86,,94.5,86.5,,,17,17,14,6,2,0,10,5,7,1,1,0,1,0
662a6fae29646f54922846ba,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,MZ,Mechatronics Engineering,114,105,110,102,,,,15,15,14,4,2,1,11,3,7,0,1,0,1,0
662a6fae29646f54922846bb,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,PH,PHARMACEUTICAL TECHNOLOGY,104.5,96,,85,91.5,92.5,,15,15,13,1,2,0,10,5,7,1,2,1,1,0
662a6fae29646f54922846b1,2611,Paavai Engineering College (Autonomous)   NH-7  Pachal Post  Namakkal District 637018,RM,ROBOTICS AND AUTOMATION,121.5,111,110,87,101.5,,,16,16,14,6,2,1,10,7,7,1,2,0,0,0
662a6fae29646f54922846b9,2612,P G P College of Engineering and Technology  Paramathi Post  Namakkal District 637207,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,119.5,98.5,94.5,102,97.5,,,8,8,6,3,1,1,4,2,3,3,0,0,0,0
662a6fae29646f54922846b8,2612,P G P College of Engineering and Technology  Paramathi Post  Namakkal District 637207,CE,CIVIL  ENGINEERING,,,,,,,,8,0,6,0,1,0,6,0,5,0,1,0,0,0
662a6fae29646f54922846bc,2612,P G P College of Engineering and Technology  Paramathi Post  Namakkal District 637207,CS,COMPUTER SCIENCE AND ENGINEERING,118,89.5,112.5,106,87.5,100,,23,23,21,7,3,1,15,8,11,11,3,2,1,0
662a6fae29646f54922846ac,2612,P G P College of Engineering and Technology  Paramathi Post  Namakkal District 637207,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93.5,,,,,,,16,16,13,0,2,0,9,0,7,0,2,0,1,0
662a6fae29646f54922846ad,2612,P G P College of Engineering and Technology  Paramathi Post  Namakkal District 637207,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,106,,,,,,,8,4,8,0,1,0,4,0,4,0,1,0,0,0
662a6fae29646f54922846ae,2612,P G P College of Engineering and Technology  Paramathi Post  Namakkal District 637207,IT,INFORMATION TECHNOLOGY,108,90,,90,95,,,15,15,14,2,0,0,11,6,8,7,2,0,0,0
662a6fae29646f54922846af,2612,P G P College of Engineering and Technology  Paramathi Post  Namakkal District 637207,ME,MECHANICAL ENGINEERING,89,,,,,,,16,1,13,0,2,0,10,0,7,0,1,0,1,0
662a6fae29646f54922846b0,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,AU,AUTOMOBILE ENGINEERING,123,95.5,,97,99,,,7,7,6,6,1,0,5,5,4,1,1,0,0,0
662a6fae29646f54922846bd,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,CD,COMPUTER SCIENCE AND DESIGN,146,137,,137,,,,6,6,5,5,0,0,4,4,3,0,0,0,1,0
662a6fae29646f54922846b2,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,CE,CIVIL  ENGINEERING,118.5,96,,110,109,105.5,,8,8,6,2,1,0,5,5,4,4,1,1,0,0
662a6fae29646f54922846b3,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,CI,Computer Science and Engineering (Internet of Things),144,138,,137.5,100.5,,,6,6,6,6,0,0,3,3,3,1,0,0,0,0
662a6fae29646f54922846b4,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,CS,COMPUTER SCIENCE AND ENGINEERING,160,145,130,145,103,103.5,,21,21,19,19,3,3,14,14,11,3,2,1,0,0
662a6fae29646f54922846b5,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.5,138,134,135,90.5,,,15,15,13,13,2,2,11,11,9,2,2,0,0,0
662a6fae29646f54922846b6,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138.5,131.5,,122,105.5,113,,11,11,9,9,1,0,8,8,5,2,1,1,0,0
662a6fae29646f54922846b7,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,IT,INFORMATION TECHNOLOGY,150,142,128.5,141.5,112,,,11,11,10,10,2,2,6,6,4,4,1,0,1,0
662a6fae29646f54922846c1,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,ME,MECHANICAL ENGINEERING,118.5,103,101,100.5,97,,,15,15,13,13,2,1,10,10,7,7,1,0,1,0
662a6fae29646f54922846bf,2613,K S R College of Engineering (Autonomous)  Tiruchengode  Namakkal District 637215,SF,Safety and Fire Engineering,117.5,99,,100.5,,115.5,,8,8,6,6,1,0,5,5,3,0,1,1,0,0
662a6fae29646f54922846c0,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,CE,CIVIL  ENGINEERING,93.5,,,,,,,5,1,5,0,0,0,3,0,3,0,1,0,0,0
662a6fae29646f54922846c2,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,CS,COMPUTER SCIENCE AND ENGINEERING,109.5,89.5,,95.5,103,,,17,17,13,8,1,0,12,6,7,1,2,0,1,0
662a6fae29646f54922846c5,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,120.5,95,91,89,107.5,,,10,10,9,2,2,2,7,6,5,1,1,0,1,0
662a6fae29646f54922846c3,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,106.5,98,,92.5,,,,6,6,4,3,1,0,4,3,3,0,0,0,0,0
662a6fae29646f54922846c4,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,IT,INFORMATION TECHNOLOGY,97.5,92,,81.5,,,,17,17,15,3,2,0,11,3,8,0,2,0,0,0
662a6fae29646f54922846c7,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,ME,MECHANICAL ENGINEERING,94,,,,,,,11,2,10,0,2,0,6,0,5,0,1,0,0,0
662a6fae29646f54922846c6,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,PC,PETRO CHEMICAL TECHNOLOGY,98,,,,,,,6,3,4,0,1,0,3,0,3,0,1,0,0,0
662a6fae29646f54922846c8,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,PE,PETROLEUM ENGINEERING,,,,,,,,6,0,5,0,0,0,3,0,3,0,1,0,0,0
662a6fae29646f54922846c9,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,TC,TEXTILE CHEMISTRY,112,,,,,,,5,2,5,0,1,0,4,0,3,0,0,0,0,0
662a6fae29646f54922846d1,2614,S S M College of Engineering  Komarapalayam  Namakkal District 638183,TX,TEXTILE TECHNOLOGY,84.5,,,,,,,11,11,9,0,1,0,8,0,6,0,0,0,0,0
662a6fae29646f54922846ce,2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,CE,CIVIL  ENGINEERING,166.5,153,155,155.5,145.5,139.5,156,34,34,29,29,3,3,21,21,16,16,4,4,1,1
662a6fae29646f54922846ca,2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,CS,COMPUTER SCIENCE AND ENGINEERING,193,190,191,191,175,173.5,,16,16,14,14,1,1,10,10,9,9,2,2,0,0
662a6fae29646f54922846cb,2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,190.5,188.5,184.5,187.5,174,162.5,185,17,17,14,14,2,2,10,10,8,8,2,2,1,1
662a6fae29646f54922846cc,2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,186.5,183,167.5,180.5,167.5,147.5,166,16,16,13,13,2,2,11,11,7,7,2,2,1,1
662a6fae29646f54922846cd,2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,ME,MECHANICAL ENGINEERING,172,161.5,144.5,155.5,140,138.5,144.5,33,33,28,28,5,5,23,23,17,17,2,2,1,1
662a6fae29646f54922846cf,2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,MT,METALLURGICAL ENGINEERING,168.5,157,164.5,158.5,132.5,135.5,117,16,16,15,15,2,2,11,11,8,8,1,1,1,1
662a6fae29646f54922846d3,2616,Sapthagiri College of Engineering  Periyanahalli Post  Dharmapuri District 635205,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,,,,,,,9,0,8,0,1,0,5,0,4,0,1,0,0,0
662a6fae29646f54922846d0,2616,Sapthagiri College of Engineering  Periyanahalli Post  Dharmapuri District 635205,CE,CIVIL  ENGINEERING,,,,,,,,8,0,8,0,1,0,6,0,4,0,1,0,0,0
662a6fae29646f54922846d4,2616,Sapthagiri College of Engineering  Periyanahalli Post  Dharmapuri District 635205,CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,17,0,13,0,2,0,11,0,8,0,2,0,1,0
662a6fae29646f54922846d2,2616,Sapthagiri College of Engineering  Periyanahalli Post  Dharmapuri District 635205,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,17,0,13,0,2,0,11,0,9,0,2,0,0,0
662a6fae29646f54922846d5,2616,Sapthagiri College of Engineering  Periyanahalli Post  Dharmapuri District 635205,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,8,0,8,0,1,0,5,0,4,0,1,0,0,0
662a6fae29646f54922846ec,2616,Sapthagiri College of Engineering  Periyanahalli Post  Dharmapuri District 635205,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,,,,,,,,9,0,7,0,1,0,4,0,5,0,1,0,0,0
662a6fae29646f54922846d6,2616,Sapthagiri College of Engineering  Periyanahalli Post  Dharmapuri District 635205,IT,INFORMATION TECHNOLOGY,,,,,,,,8,0,8,0,1,0,5,0,3,0,1,0,0,0
662a6fae29646f54922846d7,2616,Sapthagiri College of Engineering  Periyanahalli Post  Dharmapuri District 635205,ME,MECHANICAL ENGINEERING,,,,,,,,18,0,15,0,1,0,11,0,8,0,1,0,1,0
662a6fae29646f54922846d8,2616,Sapthagiri College of Engineering  Periyanahalli Post  Dharmapuri District 635205,SC,Computer Science and Engineering (Cyber Security),,,,,,,,8,0,7,0,1,0,6,0,4,0,1,0,0,0
662a6fae29646f54922846d9,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,138.5,119.5,131.5,124.5,91,116.5,,11,11,8,8,1,1,6,6,6,3,2,1,0,0
662a6fae29646f54922846da,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,CE,CIVIL  ENGINEERING,86,,,,,,,11,5,10,0,1,0,7,0,5,0,0,0,1,0
662a6fae29646f54922846dc,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,CS,COMPUTER SCIENCE AND ENGINEERING,138.5,110,110,113,94.5,91.5,,16,16,15,15,2,1,11,11,8,5,2,2,0,0
662a6fae29646f54922846db,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,121,93.5,,98.5,88,,,14,14,12,10,2,0,9,9,8,2,1,0,0,0
662a6fae29646f54922846df,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,107.5,93,,94,,,,12,12,9,1,2,0,7,3,5,0,1,0,0,0
662a6fae29646f54922846e0,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,IT,INFORMATION TECHNOLOGY,139.5,108,127,123.5,103,108.5,,11,11,9,9,1,1,8,8,4,4,1,1,1,0
662a6fae29646f54922846dd,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,MD,MEDICAL ELECTRONICS ENGINEERING,115.5,88,,92.5,84,,,22,22,19,8,1,0,15,5,10,2,2,0,1,0
662a6fae29646f54922846e1,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,ME,MECHANICAL ENGINEERING,89,,,,,,,10,9,9,0,2,0,8,0,5,0,1,0,0,0
662a6fae29646f54922846de,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,PH,PHARMACEUTICAL TECHNOLOGY,,,,,,,,6,0,4,0,0,0,3,0,3,0,1,0,0,0
662a6fae29646f54922846e2,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,RM,ROBOTICS AND AUTOMATION,83.5,,,,,,,12,9,11,0,0,0,7,0,5,0,1,0,0,0
662a6fae29646f54922846e3,2617,Sengunthar Engineering College  (Autonomous)  Tiruchengode  Namakkal District 637205,SC,Computer Science and Engineering (Cyber Security),127,93,,99.5,95,123.5,,10,10,9,9,2,0,6,6,6,2,1,1,1,0
662a6fae29646f54922846e8,2618,Sona College of Technology (Autonomous)  Suramangalam Post  Salem District 636005,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.75,166.5,164.5,162,122,118.5,,22,22,20,20,2,2,14,14,10,10,3,3,0,0
